Code,Año,Marca,Modelo,Precio,Millas,Version,Localizacion
MELI,2016,Ford,Fiesta Kinetic Design,475000,46000,1.6 Se 120cv,Córdoba
MELI,2016,Ford,Fiesta Kinetic Design,475900,40000,1.6 S Plus 120cv,Bs.as. G.b.a. Norte
MELI,2016,Ford,Fiesta Kinetic Design,479000,38000,1.6 Sedan Se Plus 120cv,Bs.as. G.b.a. Oeste
MELI,2016,Ford,Fiesta Kinetic Design,480000,70000,1.6 Sedan Se Plus 120cv,Bs.as. G.b.a. Norte
MELI,2016,Ford,Fiesta Kinetic Design,480000,38000,1.6 S Plus 120cv,Buenos Aires Interior
MELI,2016,Ford,Fiesta Kinetic Design,480000,74000,1.6 Se 120cv,Salta
MELI,2016,Ford,Fiesta Kinetic Design,480000,69000,1.6 S 120cv,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta Kinetic Design,480000,21000,1.6 Se 120cv,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta Kinetic Design,480000,70000,fiesta 1.6L S,Buenos Aires Interior
MELI,2016,Ford,Fiesta,480000,48000,S,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta Kinetic Design,480000,45000,1.6 Se 120cv,Córdoba
MELI,2016,Ford,Fiesta Kinetic Design,485000,47000,1.6 Se Plus 120cv,Córdoba
MELI,2016,Ford,Fiesta Kinetic Design,489000,63000,1.6 Se 120cv,Buenos Aires Interior
MELI,2016,Ford,Fiesta Kinetic Design,489000,55000,1.6 Sedan Se Plus 120cv,Bs.as. G.b.a. Norte
MELI,2016,Ford,Fiesta Kinetic Design,489000,56734,1.6 Sedan Titanium 120cv,Bs.as. G.b.a. Norte
MELI,2016,Ford,Fiesta Kinetic Design,490000,56000,1.6 S Plus 120cv,Bs.as. G.b.a. Norte
MELI,2016,Ford,Fiesta Kinetic Design,490000,21536,1.6 Se 120cv,Bs.as. Costa Atlántica
MELI,2016,Ford,Fiesta Kinetic Design,490000,60000,1.6 S 120cv,Entre Ríos
MELI,2016,Ford,Fiesta,490000,40000,KINETIC SE PLUS 1.6,Buenos Aires Interior
MELI,2016,Ford,Fiesta Kinetic Design,490000,45000,1.6 S 120cv,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta Kinetic Design,492900,93000,1.6 Se Powershift 120cv,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta Kinetic Design,494900,50000,1.6 Se 120cv,Buenos Aires Interior
MELI,2016,Ford,Fiesta,495000,45000,S,Buenos Aires Interior
MELI,2016,Ford,Fiesta Kinetic Design,495000,46000,1.6 Se 120cv,Bs.as. G.b.a. Oeste
MELI,2016,Ford,Fiesta Kinetic Design,500000,32000,1.6 Se 120cv,Buenos Aires Interior
MELI,2016,Ford,Fiesta Kinetic Design,500000,35000,1.6 Se Powershift 120cv,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta Kinetic Design,500000,65000,1.6 S Plus 120cv,Buenos Aires Interior
MELI,2016,Ford,Fiesta Kinetic Design,500000,11000,1.6 S Plus 120cv,Bs.as. G.b.a. Norte
MELI,2016,Ford,Fiesta Kinetic Design,500000,45000,1.6 Se Plus Powershift 120cv,Buenos Aires Interior
MELI,2016,Ford,Fiesta Kinetic Design,500000,57000,1.6 Sedan S 120cv,Mendoza
MELI,2016,Ford,Fiesta Kinetic Design,500000,40240,1.6 Sedan Se Plus 120cv,Río Negro
MELI,2016,Ford,Fiesta,510000,122000,KINETIC DESIGN 1.6 4P SE PLUS POWERSHIFT,San Luis
MELI,2016,Ford,Fiesta Kinetic Design,510000,102000,1.6 Se Plus Powershift 120cv,Córdoba
MELI,2016,Ford,Fiesta Kinetic Design,510000,65500,1.6 Sedan Se Plus 120cv,Córdoba
MELI,2016,Ford,Fiesta Kinetic Design,510000,40000,1.6 Se Powershift 120cv,Corrientes
MELI,2016,Ford,Fiesta Kinetic Design,510000,25000,Se 1.6,Buenos Aires Interior
MELI,2016,Ford,Fiesta Kinetic Design,515000,23500,1.6 Sedan Se Plus 120cv,Santiago Del Estero
MELI,2016,Ford,Fiesta Kinetic Design,515000,96000,1.6 Se Powershift 120cv,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta Kinetic Design,518000,37000,1.6 Se 120cv,Capital Federal
MELI,2016,Ford,Fiesta Kinetic Design,520000,30000,1.6 Se Plus 120cv,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta Kinetic Design,520000,31000,1.6 Se Plus 120cv,Capital Federal
MELI,2016,Ford,Fiesta Kinetic Design,520000,19000,1.6 Se Plus 120cv,Capital Federal
MELI,2016,Ford,Fiesta Kinetic Design,520000,24000,"Fiesta Kinectic SE 1,6-120CV",Bs.as. G.b.a. Norte
MELI,2016,Ford,Fiesta Kinetic Design,520000,61000,1.6 S Plus 120cv,Córdoba
MELI,2016,Ford,Fiesta Kinetic Design,520000,7700,1.6 Sedan Se Plus 120cv,Bs.as. G.b.a. Norte
MELI,2016,Ford,Fiesta Kinetic Design,520000,33000,1.6 Se 120cv,Neuquén
MELI,2016,Ford,Fiesta Kinetic Design,525000,17000,1.6 Se Plus 120cv,Bs.as. G.b.a. Norte
MELI,2016,Ford,Fiesta Kinetic Design,529900,67000,1.6 Sedan Titanium 120cv,Capital Federal
MELI,2016,Ford,Fiesta Kinetic Design,530000,79000,1.6 Titanium Powershift 120cv,Bs.as. G.b.a. Norte
MELI,2016,Ford,Fiesta Kinetic Design,530000,29500,1.6 Se 120cv,Capital Federal
MELI,2016,Ford,Fiesta Kinetic Design,535000,64000,1.6 S 120cv,Buenos Aires Interior
MELI,2016,Ford,Fiesta Kinetic Design,539000,67000,1.6 Titanium 120cv,Bs.as. G.b.a. Oeste
MELI,2016,Ford,Fiesta Kinetic Design,539000,50000,1.6 Sedan Titanium 120cv,Bs.as. G.b.a. Oeste
MELI,2016,Ford,Fiesta Kinetic Design,540000,22000,1.6 Se 120cv,Capital Federal
MELI,2016,Ford,Fiesta Kinetic Design,545000,76000,1.6 S Plus 120cv,Bs.as. G.b.a. Oeste
MELI,2016,Ford,Fiesta Kinetic Design,545000,71000,1.6 Titanium 120cv,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta Kinetic Design,545000,76000,1.6 S Plus 120cv,Bs.as. G.b.a. Oeste
MELI,2016,Ford,Fiesta Kinetic Design,545000,76000,1.6 Se Plus 120cv,Bs.as. G.b.a. Oeste
MELI,2016,Ford,Fiesta Kinetic Design,546000,28000,1.6 Se Plus 120cv,Bs.as. G.b.a. Norte
MELI,2016,Ford,Fiesta Kinetic Design,550000,70000,1.6 Se Plus 120cv,Mendoza
MELI,2016,Ford,Fiesta Kinetic Design,550000,65000,1.6 Se 120cv,Chubut
MELI,2016,Ford,Fiesta Kinetic Design,550000,44000,1.6 Sedan Titanium 120cv,Capital Federal
MELI,2016,Ford,Fiesta Kinetic Design,550000,20000,1.6 Sedan Titanium 120cv,Córdoba
MELI,2016,Ford,Fiesta Kinetic Design,550000,76000,1.6 S Plus 120cv,Bs.as. G.b.a. Oeste
MELI,2016,Ford,Fiesta Kinetic Design,550000,43500,1.6 Titanium 120cv,Bs.as. Costa Atlántica
MELI,2016,Ford,Fiesta Kinetic Design,555000,25000,1.6 Se Plus 120cv,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta Kinetic Design,555000,25000,1.6 Se Plus 120cv,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta,555000,31755,Titanium 1.6,Córdoba
MELI,2016,Ford,Fiesta Kinetic Design,559000,56000,1.6 Se Powershift 120cv,Buenos Aires Interior
MELI,2016,Ford,Fiesta Kinetic Design,559900,10400,1.6 Se Plus Powershift 120cv,Bs.as. G.b.a. Norte
MELI,2016,Ford,Fiesta Kinetic Design,560000,82000,1.6 Se Powershift 120cv,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta,560000,30000,KINETIC DESIGN 1.6 5P TITANIUM L/14,Entre Ríos
MELI,2016,Ford,Fiesta Kinetic Design,570000,30000,1.6 Titanium 120cv,Capital Federal
MELI,2016,Ford,Fiesta Kinetic Design,575000,73172,1.6 Titanium Powershift 120cv,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta,576000,44000,Se At,Buenos Aires Interior
MELI,2016,Ford,Fiesta Kinetic Design,579000,22000,1.6 Titanium 120cv,Córdoba
MELI,2016,Ford,Fiesta Kinetic Design,580000,37000,1.6 Titanium 120cv,Capital Federal
MELI,2016,Ford,Fiesta Kinetic Design,580000,40000,1.6 Se Powershift 120cv,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta Kinetic Design,590000,60000,1.6 Titanium Powershift 120cv,Bs.as. G.b.a. Sur
MELI,2016,Ford,Fiesta Kinetic Design,600000,63000,1.6 Titanium Powershift 120cv,Capital Federal
MELI,2016,Ford,Fiesta Kinetic Design,600000,63023,1.6 Titanium Powershift 120cv,Bs.as. G.b.a. Oeste
MELI,2016,Ford,Fiesta Kinetic Design,600000,63011,1.6 Titanium Powershift 120cv,Bs.as. G.b.a. Norte
MELI,2016,Ford,Fiesta Kinetic Design,620000,62000,1.6 Titanium 120cv,Buenos Aires Interior
MELI,2016,Ford,Fiesta Kinetic Design,620000,40000,1.6 Titanium Powershift 120cv,Capital Federal
MELI,2016,Ford,Fiesta Kinetic Design,630000,22000,1.6 Se Powershift 120cv,Capital Federal
MELI,2016,Ford,Fiesta Kinetic Design,700000,12000,1.6 Titanium 120cv,Chubut
MELI,2018,Renault,Captur,790000,0,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,810000,18000,2.0 Intens,Córdoba
MELI,2018,Renault,Captur,820000,16000,2.0 Intens,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,820000,21000,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,830000,43000,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,830000,8700,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,840000,25000,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,840000,11000,2.0 Intens,Córdoba
MELI,2018,Renault,Captur,840000,3600,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,848484,15000,2.0 Intens,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,870000,23000,2.0 Intens,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,875000,11000,2.0 Intens,Córdoba
MELI,2018,Renault,Captur,880000,18000,2.0 Intens,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,880000,20000,2.0 Intens,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,890000,6000,2.0 Intens,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,890000,15000,2.0 Intens,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,910000,10980,2.0 Intens,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,927000,0,2.0 Intens,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,930000,3000,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,945000,0,2.0 Intens,La Pampa
MELI,2018,Renault,Captur,950000,1146,2.0 Intens,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,960000,0,2.0 16v 6MT Intens (143cv),Capital Federal
MELI,2018,Renault,Captur,980000,4700,2.0 Intens,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,995000,0,2.0 16v 6MT Intens (143cv),Capital Federal
MELI,2018,Renault,Captur,998000,0,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,998100,0,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,998800,0,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,998800,0,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,1050000,0,2.0 Intens,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Captur,1053264,0,2.0 Intens,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,1055000,0,INTENS 2.0,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,1095800,0,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,1133000,0,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,790000,0,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,810000,18000,2.0 Intens,Córdoba
MELI,2018,Renault,Captur,820000,16000,2.0 Intens,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,820000,21000,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,830000,43000,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,830000,8700,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,840000,25000,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,840000,11000,2.0 Intens,Córdoba
MELI,2018,Renault,Captur,840000,3600,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,848484,15000,2.0 Intens,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,870000,23000,2.0 Intens,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,875000,11000,2.0 Intens,Córdoba
MELI,2018,Renault,Captur,880000,18000,2.0 Intens,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,880000,20000,2.0 Intens,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,890000,6000,2.0 Intens,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,890000,15000,2.0 Intens,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,910000,10980,2.0 Intens,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,927000,0,2.0 Intens,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,930000,3000,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,945000,0,2.0 Intens,La Pampa
MELI,2018,Renault,Captur,950000,1146,2.0 Intens,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,960000,0,2.0 16v 6MT Intens (143cv),Capital Federal
MELI,2018,Renault,Captur,980000,4700,2.0 Intens,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,995000,0,2.0 16v 6MT Intens (143cv),Capital Federal
MELI,2018,Renault,Captur,998000,0,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,998100,0,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,998800,0,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,998800,0,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,1050000,0,2.0 Intens,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Captur,1053264,0,2.0 Intens,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,1055000,0,INTENS 2.0,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,1095800,0,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,1133000,0,2.0 Intens,Capital Federal
MELI,2018,Renault,Captur,678500,0,SEDAN 4 PUERTAS,Capital Federal
MELI,2018,Renault,Captur,685152,0,SEDAN 4 PUERTAS,Capital Federal
MELI,2018,Renault,Kwid,735900,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2018,Renault,Captur,740000,29000,2.0 Zen,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,750000,7000,1.6 Life,Santa Fe
MELI,2018,Renault,Captur,760000,26500,1.6 Life,Córdoba
MELI,2018,Renault,Captur,769000,17300,2.0 Zen,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,780000,25000,2.0 Zen,Capital Federal
MELI,2018,Renault,Captur,790000,19000,2.0 Zen,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Captur,795000,0,2.0 Zen,Capital Federal
MELI,2018,Renault,Captur,799000,7500,2.0 Zen,Misiones
MELI,2018,Renault,Captur,814100,0,2.0 Zen,Capital Federal
MELI,2018,Renault,Captur,820000,9200,2.0 Zen,Bs.as. Costa Atlántica
MELI,2018,Renault,Captur,822000,0,2.0 Zen,Capital Federal
MELI,2018,Renault,Captur,830000,55000,1.6 Intens Cvt,Santa Fe
MELI,2018,Renault,Captur,850000,19000,2.0 Zen,Córdoba
MELI,2018,Renault,Captur,866000,0,2.0 Zen,Capital Federal
MELI,2018,Renault,Captur,868300,0,2.0 Zen,Capital Federal
MELI,2018,Renault,Captur,879700,0,2.0 Zen,Capital Federal
MELI,2018,Renault,Captur,879800,0,2.0 Zen,Capital Federal
MELI,2018,Renault,Captur,880000,24000,1.6 Intens Cvt,Capital Federal
MELI,2018,Renault,Captur,899000,0,2.0 Zen,Capital Federal
MELI,2018,Renault,Captur,900000,21000,1.6 Intens Cvt,Río Negro
MELI,2018,Renault,Kwid,935000,0,1.0 Sce 66cv Intense,Capital Federal
MELI,2018,Renault,Captur,943000,0,1.6 Intens Cvt,Capital Federal
MELI,2018,Renault,Captur,945000,0,Zen,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,952000,0,1.6 Intens Cvt,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,960000,3000,1.6 Intens Cvt,Santa Fe
MELI,2018,Renault,Captur,990000,16000,1.6 Intens Cvt,Chaco
MELI,2018,Renault,Captur,994000,0,2.0 Zen,Capital Federal
MELI,2018,Renault,Captur,995500,0,2.0 Zen,Capital Federal
MELI,2018,Renault,Captur,997000,0,1.6 Intens Cvt,Capital Federal
MELI,2018,Renault,Captur,999980,0,1.6 Life,Bs.as. G.b.a. Sur
MELI,2018,Renault,Captur,1000000,5000,Le Coq Sportif Ed.L,Capital Federal
MELI,2018,Renault,Captur,1000600,0,Life 1.6,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,1010600,0,RENAULT CAPTUR LIFE 1.6,Capital Federal
MELI,2018,Renault,Captur,1038416,0,2.0 Zen,Córdoba
MELI,2018,Renault,Captur,1050000,0,1.6 Intens Cvt,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Captur,1068000,0,Life 1.6,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,1068800,0,1.6 Intens Cvt,Capital Federal
MELI,2018,Renault,Captur,1079900,0,1.6 1.6V,Bs.as. G.b.a. Norte
MELI,2018,Renault,Captur,1150000,0,1.6 Intens Cvt,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,493000,24107,1.6 Privilege Pack 105cv,Capital Federal
MELI,2018,Renault,Sandero,498000,5000,1.6 Privilege Pack 105cv Nac,Capital Federal
MELI,2018,Renault,Sandero,550000,16000,1.6 Privilege Pack 105cv,Misiones
MELI,2018,Renault,Sandero,550000,13000,1.6 Privilege Pack 105cv Nac,Córdoba
MELI,2018,Renault,Sandero,569900,15000,1.6 Privilege Pack 105cv Nac,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero,580000,1000,1.6 16v PRIVILEGE,Córdoba
MELI,2018,Renault,Sandero,590000,8000,1.6 Privilege Pack 105cv Nac,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero,633000,0,1.6 Privilege Pack 105cv Nac,Bs.as. G.b.a. Norte
MELI,2018,Renault,sandero rs,300000,19000,rs,Tucumán
MELI,2018,Renault,Sandero,350000,8500,1.6 Privilege 105cv Nac,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,350000,0,1.6 Dynamique 105cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,355000,0,1.6 Privilege 105cv Nac,Capital Federal
MELI,2018,Renault,Sandero,380000,0,2.0 Rs 145cv,Capital Federal
MELI,2018,Renault,Sandero,386000,0,1.6 Authentique 90cv Nac,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,390000,40530,1.6 Expression Pack 90cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,400000,7890,1.6 Dynamique 105cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,400000,9200,1.6 Dynamique 105cv,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero Stepway,402000,0,1.6 Expression 90cv Nac,Capital Federal
MELI,2018,Renault,Sandero,405000,0,1.6 Dynamique 90cv Abs,Capital Federal
MELI,2018,Renault,Sandero,418000,40000,UNICO DUEÑO FINANCIO,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero,420000,5400,1.6 Privilége 105cv,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero,420000,74000,1.6 Expression 90cv,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero Stepway,420000,10000,Expresion,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero,440000,7000,1.6 Expression Pack 90cv Nac,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero,450000,45000,1.6 Authentique 90cv Nac,Capital Federal
MELI,2018,Renault,Sandero,450000,50000,1.6 Expression Pack 90cv,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero Stepway,457000,0,1.6 Expression,Capital Federal
MELI,2018,Renault,Sandero,460000,11000,1.6 Dynamique 90cv Abs,Tucumán
MELI,2018,Renault,Sandero,464000,0,1.6 Dynamique 90cv Abs,Capital Federal
MELI,2018,Renault,Sandero,468000,7000,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,475000,0,1.6 Privilége 105cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,480000,23000,1.6 Dynamique 90cv Abs,Capital Federal
MELI,2018,Renault,Sandero,480000,20000,1.6 Expression 90cv,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero Stepway,480000,9600,1.6 Dynamique 105cv,Capital Federal
MELI,2018,Renault,Sandero,480000,34210,nuevo sandero authentique,Capital Federal
MELI,2018,Renault,Sandero,480000,7000,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero,480000,0,1.6 Expression 90cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,480000,16000,1.6 Privilége 105cv,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero,480000,3000,1.6 Authentique 90cv Nac,Buenos Aires Interior
MELI,2018,Renault,Sandero,480000,27000,1.6 Authentique 90cv Nac,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,482000,9600,1.6 Privilege 105cv Nac,Capital Federal
MELI,2018,Renault,Sandero,485000,1000,1.6 Expression Pack 90cv Nac,Capital Federal
MELI,2018,Renault,Sandero,486000,34000,1.6 8V AUTHENTIQUE PLUS,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,495000,17600,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero,495000,13000,1.6 Dynamique 90cv Abs,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero,497900,7000,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero,498000,0,1.6 Expression 90cv Nac,Capital Federal
MELI,2018,Renault,Sandero,498000,1001,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero,498000,7000,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,498690,0,SEDAN 4 PUERTAS,Capital Federal
MELI,2018,Renault,Sandero Stepway,500000,6000,Privilege,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero,500000,0,1.6 Expression 90cv,Capital Federal
MELI,2018,Renault,Sandero,506500,1100,1.6 Expression Pack 90cv Nac,Capital Federal
MELI,2018,Renault,Sandero,510000,14500,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero,518000,7000,1.6 Gt Line 105cv,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero,520000,24000,1.6 Dynamique 90cv Nac,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero,520000,18000,2.0 Rs 145cv,Córdoba
MELI,2018,Renault,Sandero,525000,0,1.6 Expression 90cv Nac,Capital Federal
MELI,2018,Renault,Sandero,526800,1100,1.6 Expression Pack 90cv Nac,Capital Federal
MELI,2018,Renault,Sandero,528000,23000,1.6 Gt Line 105cv,Capital Federal
MELI,2018,Renault,Sandero,528000,23000,1.6 Gt Line 105cv,Capital Federal
MELI,2018,Renault,Sandero,528000,23000,1.6 Gt Line 105cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,530000,55000,expresion 1.6,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,530000,16000,Expresion,Mendoza
MELI,2018,Renault,Sandero Stepway,534900,24000,Expression,Buenos Aires Interior
MELI,2018,Renault,Sandero Stepway,535000,0,1.6 Dynamique 105cv Nac,Capital Federal
MELI,2018,Renault,Sandero Stepway,535000,0,expression 1.6,Capital Federal
MELI,2018,Renault,Sandero Stepway,535000,0,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,535000,0,Expression,Capital Federal
MELI,2018,Renault,Sandero,540000,10000,1.6 Privilége 105cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,543000,0,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,543000,0,1.6 Expression 90cv Nac,Capital Federal
MELI,2018,Renault,Sandero,543000,0,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero,543000,7000,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero,543000,0,1.6 Expression 90cv Nac,Capital Federal
MELI,2018,Renault,Sandero,543900,7000,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero Stepway,545000,9000,Expression,Capital Federal
MELI,2018,Renault,Sandero,549000,0,1.6 Expression 90cv Nac,Mendoza
MELI,2018,Renault,Sandero,549000,0,1.6 Dynamique 90cv Abs,Córdoba
MELI,2018,Renault,Sandero,550000,0,1.6 Authentique 90cv Nac,Tucumán
MELI,2018,Renault,Sandero,550000,9100,1.6 Dynamique 90cv Abs,Buenos Aires Interior
MELI,2018,Renault,Sandero,550000,18000,2.0 Rs 145cv,Capital Federal
MELI,2018,Renault,Sandero,550000,29000,2.0 16v rs,Santa Fe
MELI,2018,Renault,Sandero,550000,14400,1.6 Dynamique 90cv Nac,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero,550000,19000,2.0 Rs 145cv,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero,550000,14500,1.6 Gt Line 105cv,Bs.as. Costa Atlántica
MELI,2018,Renault,Sandero,550000,18300,1.6 Privilége 105cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,550000,0,1.6 Privilége 105cv,Capital Federal
MELI,2018,Renault,Sandero,550000,12000,1.6 Dynamique 90cv Abs,Buenos Aires Interior
MELI,2018,Renault,Sandero,550000,11000,1.6 Privilege 105cv Nac,Córdoba
MELI,2018,Renault,Sandero,550000,10000,2.0 Rs Racing Spirit 145cv,Mendoza
MELI,2018,Renault,Sandero,550000,27000,1.6 Expression 90cv,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero,555000,19000,1.6 Dynamique 90cv Abs,Mendoza
MELI,2018,Renault,Sandero,560000,4000,1.6 Privilege 105cv Nac,Córdoba
MELI,2018,Renault,Sandero,560000,17000,1.6 Privilege 105cv Nac,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero Stepway,560000,6800,Sandero Stepway Expression,Capital Federal
MELI,2018,Renault,Sandero,568500,0,2.0 Rs 145cv,Capital Federal
MELI,2018,Renault,Sandero,568500,0,2.0 Rs 145cv,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,568500,0,1.6 Expression 90cv,Bs.as. G.b.a. Norte
MELI,2018,Renault,Sandero,569900,9000,1.6 Dynamique 90cv Abs,Bs.as. G.b.a. Sur
MELI,2018,Renault,Sandero,570000,26000,1.6 Privilége 105cv,Bs.as. G.b.a. Oeste
MELI,2018,Renault,Sandero Stepway,570000,30765,1.6 Privilége 105cv,Jujuy
MELI,2018,Renault,Sandero Stepway,570000,23000,1.6 Dynamique 105cv Nac,Bs.as. Costa Atlántica
MELI,2018,Renault,Sandero Stepway,570000,35000,1.6 Privilege 105cv Nac,Córdoba
